Detection_Rate,N_Detected,Mean_Abundance,Median_Abundance,SD_Abundance,CV_Percent,Min_Abundance,Max_Abundance,Gene,Accession,Description
0.0,0,,,,,,,ASPH,Q12797,Aspartyl/asparaginyl beta-hydroxylase OS=Homo sapiens OX=9606 GN=ASPH PE=1 SV=3
0.0,0,,,,,,,CSNK2B,Q5SRQ6,Casein kinase II subunit beta OS=Homo sapiens OX=9606 GN=CSNK2B PE=1 SV=2
0.0,0,,,,,,,ITGB6,P18564,Integrin beta-6 OS=Homo sapiens OX=9606 GN=ITGB6 PE=1 SV=2
0.0,0,,,,,,,CAPN2,P17655,Calpain-2 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN2 PE=1 SV=6
0.0,0,,,,,,,BCL2A1,B4E1X9,BCL2 related protein A1 OS=Homo sapiens OX=9606 GN=BCL2A1 PE=1 SV=1
29.166666666666668,35,386435.593119544,328750.869454806,273775.1190928899,70.84624811157016,96905.6012915223,1043703.88264032,STEAP3,Q658P3,Metalloreductase STEAP3 OS=Homo sapiens OX=9606 GN=STEAP3 PE=1 SV=2
37.5,45,1553371.0860870283,287823.606923176,7046152.0962414425,453.60391727071703,76393.2950360844,47363383.1434082,G6PD,E7EUI8,Glucose-6-phosphate 1-dehydrogenase OS=Homo sapiens OX=9606 GN=G6PD PE=1 SV=9
0.0,0,,,,,,,PLCB3,Q01970,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 OS=Homo sapiens OX=9606 GN=PLCB3 PE=1 SV=2"
95.83333333333334,115,578405.2999425133,548505.682763591,240736.16811605718,41.6206712040819,211426.921875,1441534.95881228,ANGPTL6,Q8NI99,Angiopoietin-related protein 6 OS=Homo sapiens OX=9606 GN=ANGPTL6 PE=1 SV=1
99.16666666666667,119,19783463.575827923,19502943.5050232,9079775.604239263,45.895783462978784,10153.0945806478,93939947.1739769,SVIL,O95425,Supervillin OS=Homo sapiens OX=9606 GN=SVIL PE=1 SV=2
20.0,24,636915.3131558612,610934.1330852904,277045.68178710376,43.498040644425075,222406.144985314,1230553.435049,APPL2,Q8NEU8,DCC-interacting protein 13-beta OS=Homo sapiens OX=9606 GN=APPL2 PE=1 SV=3
98.33333333333333,118,45437502.4682894,42507514.672709554,18308676.250516824,40.29419588652426,15312362.681438,105739088.387893,RPL3,P39023,Large ribosomal subunit protein uL3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2
0.8333333333333334,1,1447510.18841305,1447510.18841305,,,1447510.18841305,1447510.18841305,SNRNP70,P08621,U1 small nuclear ribonucleoprotein 70 kDa OS=Homo sapiens OX=9606 GN=SNRNP70 PE=1 SV=2
0.0,0,,,,,,,NXPE3,Q969Y0,NXPE family member 3 OS=Homo sapiens OX=9606 GN=NXPE3 PE=1 SV=1
97.5,117,2212601.192862506,1620237.78020954,2000711.4440167248,90.4235001983501,543593.73153662,14338195.4241213,SCN9A,Q15858,Sodium channel protein type 9 subunit alpha OS=Homo sapiens OX=9606 GN=SCN9A PE=1 SV=3
31.666666666666664,38,1048881.7225754028,567370.6065127425,1333764.8279616574,127.16065112534886,228396.965366507,6450875.79035189,SNRPF,P62306,Small nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=SNRPF PE=1 SV=1
30.0,36,819417.7913681049,773234.9199731089,278529.3565858352,33.99112876482715,341040.778740481,1395785.19995493,PSMA5,P28066,Proteasome subunit alpha type-5 OS=Homo sapiens OX=9606 GN=PSMA5 PE=1 SV=3
25.0,30,1907076.7304256347,1881463.25204128,703491.2947367536,36.88846303419284,607275.375323304,3121944.40159983,VRK2,Q86Y07,Serine/threonine-protein kinase VRK2 OS=Homo sapiens OX=9606 GN=VRK2 PE=1 SV=3
34.166666666666664,41,1653667.676890849,1648798.11406661,422396.49974045553,25.543009979769714,738793.044401002,2471223.83391477,TXK,E7EQN8,Tyrosine-protein kinase OS=Homo sapiens OX=9606 GN=TXK PE=1 SV=2
0.0,0,,,,,,,THSD4,Q6ZMP0,Thrombospondin type-1 domain-containing protein 4 OS=Homo sapiens OX=9606 GN=THSD4 PE=1 SV=2
100.0,120,87638438.83727449,84710255.23710576,59497544.449654736,67.88978128664378,5125929.8100692,369173514.156284,ENTPD4,Q9Y227,Ectonucleoside triphosphate diphosphohydrolase 4 OS=Homo sapiens OX=9606 GN=ENTPD4 PE=1 SV=1
20.833333333333336,25,701530.5181824345,661111.430311807,307857.2109084583,43.883651948039606,328281.364928437,1800775.2538803,PLCB4,Q15147,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4 OS=Homo sapiens OX=9606 GN=PLCB4 PE=1 SV=3"
0.0,0,,,,,,,MYL11,Q96A32,Myosin regulatory light chain 11 OS=Homo sapiens OX=9606 GN=MYL11 PE=1 SV=1
86.66666666666667,104,481729.9069759648,266731.563607793,905093.7483501326,187.88406848804823,56715.0373384967,5406015.97907586,TYMP,P19971,Thymidine phosphorylase OS=Homo sapiens OX=9606 GN=TYMP PE=1 SV=2
100.0,120,4915133.428542505,4444615.806567585,3215303.1078045075,65.41639519149226,1570013.08852884,28892428.5022607,DPYSL2,A0A1C7CYX9,Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1
5.0,6,353940.44549144414,332457.386983821,65812.37056624211,18.594193290021444,284153.415711426,445897.46407217,SERPINH1,P50454,Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2
0.0,0,,,,,,,ANXA7,P20073,Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3
0.8333333333333334,1,1054507.36778095,1054507.36778095,,,1054507.36778095,1054507.36778095,RPL22L1,H0Y8C2,"HCG15121, isoform CRA_a (Fragment) OS=Homo sapiens OX=9606 GN=RPL22L1 PE=1 SV=1"
98.33333333333333,118,10974521.447465563,10600593.75923055,3772906.6436232366,34.37878053894136,3696069.69849254,21008032.6726301,SENP2,Q9HC62,Sentrin-specific protease 2 OS=Homo sapiens OX=9606 GN=SENP2 PE=1 SV=3
0.0,0,,,,,,,IGHV1-58,A0A0C4DH39,Immunoglobulin heavy variable 1-58 OS=Homo sapiens OX=9606 GN=IGHV1-58 PE=1 SV=1
0.0,0,,,,,,,SLC1A7,A0A087WUF9,Amino acid transporter OS=Homo sapiens OX=9606 GN=SLC1A7 PE=1 SV=1
17.5,21,559231.1223418379,541839.66718665,202220.53236881486,36.16045750851555,243347.804937223,1216570.86941493,SNAP23,O00161,Synaptosomal-associated protein 23 OS=Homo sapiens OX=9606 GN=SNAP23 PE=1 SV=1
62.5,75,2042520.687622691,1548297.6648659,1837110.8781775637,89.94331804373518,350067.400632691,14585517.3297232,DOCK10,A0A2R8YD85,Dedicator of cytokinesis 10 OS=Homo sapiens OX=9606 GN=DOCK10 PE=1 SV=1
65.83333333333333,79,777824.198471089,677762.888684764,479191.7181469188,61.606686843740555,203872.719240129,2147567.34460552,HNRNPA2B1,P22626,Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2
50.83333333333333,61,4695403.969686151,4168111.5706177,5903678.190836332,125.73312603028157,263318.149344263,44625424.4923526,SULT2B1,O00204,Sulfotransferase 2B1 OS=Homo sapiens OX=9606 GN=SULT2B1 PE=1 SV=2
56.666666666666664,68,3884191.700129558,3936029.376639655,1531243.4980204008,39.42244915381818,590079.275122704,7885029.51821182,MKI67,P46013,Proliferation marker protein Ki-67 OS=Homo sapiens OX=9606 GN=MKI67 PE=1 SV=2
24.166666666666668,29,488059.8857272881,395459.023246657,202912.77725748677,41.57538515076156,232292.244388794,1059781.78912813,CXCL2,P19875,C-X-C motif chemokine 2 OS=Homo sapiens OX=9606 GN=CXCL2 PE=1 SV=1
70.83333333333334,85,1391821.6881419076,373929.353860756,5704913.641348387,409.88825579837675,143717.632675112,48989062.3785175,BLVRB,P30043,Flavin reductase (NADPH) OS=Homo sapiens OX=9606 GN=BLVRB PE=1 SV=3
99.16666666666667,119,204380896.6010676,197600684.221162,64185020.548164,31.404608559598973,110482.788653437,401866790.089268,UBXN6,Q9BZV1,UBX domain-containing protein 6 OS=Homo sapiens OX=9606 GN=UBXN6 PE=1 SV=1
26.666666666666668,32,3106563.5704389894,1602312.68404075,4323389.29243394,139.1695097944833,414398.278388352,17613358.3446429,LOC122394732,A0A1B0GW15,Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC122394732 PE=1 SV=1
0.0,0,,,,,,,PSIP1,O75475,PC4 and SFRS1-interacting protein OS=Homo sapiens OX=9606 GN=PSIP1 PE=1 SV=1
0.0,0,,,,,,,RRAS,P10301,Ras-related protein R-Ras OS=Homo sapiens OX=9606 GN=RRAS PE=1 SV=1
0.0,0,,,,,,,STIM2,A0A8V8TMC8,Stromal interaction molecule 2 OS=Homo sapiens OX=9606 GN=STIM2 PE=1 SV=1
0.0,0,,,,,,,WARS1,P23381,"Tryptophan--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=WARS1 PE=1 SV=2"
0.0,0,,,,,,,HOOK3,H0YDM4,Hook microtubule tethering protein 3 OS=Homo sapiens OX=9606 GN=HOOK3 PE=1 SV=2
5.833333333333333,7,531504.2936986551,479824.01204145,186945.34842699807,35.172876427032165,341161.36014085,825010.893961413,RAB32,Q13637,Ras-related protein Rab-32 OS=Homo sapiens OX=9606 GN=RAB32 PE=1 SV=3
0.0,0,,,,,,,RHEB,Q15382,GTP-binding protein Rheb OS=Homo sapiens OX=9606 GN=RHEB PE=1 SV=1
0.0,0,,,,,,,CCDC124,Q96CT7,Coiled-coil domain-containing protein 124 OS=Homo sapiens OX=9606 GN=CCDC124 PE=1 SV=1
0.0,0,,,,,,,ATP1B1,P05026,Sodium/potassium-transporting ATPase subunit beta-1 OS=Homo sapiens OX=9606 GN=ATP1B1 PE=1 SV=1
79.16666666666666,95,1815820.2636029918,1471972.82131915,1699288.677823673,93.58242728561173,343541.038433924,16635426.5668306,HLA-DRB5,Q30154,"HLA class II histocompatibility antigen, DR beta 5 chain OS=Homo sapiens OX=9606 GN=HLA-DRB5 PE=1 SV=1"
12.5,15,526566.0514534725,506980.943664627,259034.9770791666,49.193254362706476,212095.809794992,1230109.07341187,HLA-DRB1,P01911,"HLA class II histocompatibility antigen, DRB1 beta chain OS=Homo sapiens OX=9606 GN=HLA-DRB1 PE=1 SV=2"
0.0,0,,,,,,,COX5B,P10606,"Cytochrome c oxidase subunit 5B, mitochondrial OS=Homo sapiens OX=9606 GN=COX5B PE=1 SV=2"
0.0,0,,,,,,,SMAD2,Q15796,Mothers against decapentaplegic homolog 2 OS=Homo sapiens OX=9606 GN=SMAD2 PE=1 SV=1
34.166666666666664,41,539575.535949533,531744.8125,129442.04197854994,23.989605412847474,296123.539373533,855182.986293996,CRNKL1,Q9BZJ0,Crooked neck-like protein 1 OS=Homo sapiens OX=9606 GN=CRNKL1 PE=1 SV=4
29.166666666666668,35,252716.95520799985,234195.789042923,120046.55270229655,47.50237379343689,107726.328809685,594850.345104098,CDH5,P33151,Cadherin-5 OS=Homo sapiens OX=9606 GN=CDH5 PE=1 SV=5
5.0,6,300529.9886778885,294999.548136779,74696.8343588435,24.855035162199542,216323.995581023,396480.327881619,PPP1R12A,O14974,Protein phosphatase 1 regulatory subunit 12A OS=Homo sapiens OX=9606 GN=PPP1R12A PE=1 SV=1
100.0,120,2444103.3671308635,1983968.57938255,1719447.9271133924,70.35086773485585,373588.399941395,9569459.03242034,NOMO1,A0A0G2JN29,NODAL modulator 1 OS=Homo sapiens OX=9606 GN=NOMO1 PE=1 SV=1
25.833333333333336,31,228368.11432287112,181764.004570491,267622.9381880252,117.1892752985887,20086.1466154303,1266220.77581242,DEF6,H0Y7V7,DEF6 guanine nucleotide exchange factor OS=Homo sapiens OX=9606 GN=DEF6 PE=1 SV=3
18.333333333333332,22,1158629.3128313508,788448.4303128431,818451.0920999618,70.63959827668324,385545.72485573,3023162.88381518,SEC61B,P60468,Protein transport protein Sec61 subunit beta OS=Homo sapiens OX=9606 GN=SEC61B PE=1 SV=2
2.5,3,457569.38429630763,366921.205299355,174103.78621068966,38.04970179078797,347492.994045525,658293.953544043,SNRPB2,P08579,U2 small nuclear ribonucleoprotein B'' OS=Homo sapiens OX=9606 GN=SNRPB2 PE=1 SV=1
0.0,0,,,,,,,PLK1,P53350,Serine/threonine-protein kinase PLK1 OS=Homo sapiens OX=9606 GN=PLK1 PE=1 SV=1
0.8333333333333334,1,1694536.20563117,1694536.20563117,,,1694536.20563117,1694536.20563117,IGHV3OR15-7,A0A075B7D8,Immunoglobulin heavy variable 3/OR15-7 (pseudogene) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV3OR15-7 PE=1 SV=1
0.0,0,,,,,,,TALDO1,P37837,Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2
91.66666666666666,110,457909.7524384391,390791.8025269335,294598.0167422453,64.33538817932268,102026.139972534,1716683.25539282,PIK3CD,O00329,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform OS=Homo sapiens OX=9606 GN=PIK3CD PE=1 SV=2"
96.66666666666667,116,940461.4679937782,852147.580498022,356278.465244479,37.88336655668662,189377.359850509,1904837.04220273,CTSL,P07711,Procathepsin L OS=Homo sapiens OX=9606 GN=CTSL PE=1 SV=2
74.16666666666667,89,443634.2354510106,266153.247367989,519349.6378182194,117.06707830838043,5198.36669218903,4346453.06593251,PREX1,Q8TCU6,"Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein OS=Homo sapiens OX=9606 GN=PREX1 PE=1 SV=3"
0.0,0,,,,,,,DIPK2A,Q8NDZ4,Divergent protein kinase domain 2A OS=Homo sapiens OX=9606 GN=DIPK2A PE=1 SV=1
15.833333333333332,19,358708.97184168885,312681.393124901,155047.43114343684,43.22373938610737,234636.900075773,855335.002932629,DENND3,H0YAY3,DENN domain containing 3 (Fragment) OS=Homo sapiens OX=9606 GN=DENND3 PE=1 SV=1
0.8333333333333334,1,682139.306166029,682139.306166029,,,682139.306166029,682139.306166029,PIK3CG,P48736,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform OS=Homo sapiens OX=9606 GN=PIK3CG PE=1 SV=3"
28.333333333333332,34,419616.2785775455,112559.7959417705,665366.1052040627,158.56537011852424,1287.56264437662,2774736.27185395,PKP3,Q9Y446,Plakophilin-3 OS=Homo sapiens OX=9606 GN=PKP3 PE=1 SV=1
0.0,0,,,,,,,HNRNPH1,G8JLB6,Heterogeneous nuclear ribonucleoprotein H1 OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=1
90.83333333333333,109,81096480.1042422,68855860.8348669,58505205.965859905,72.14271925323608,45359.9500608412,269060176.80838,GRK2,P25098,Beta-adrenergic receptor kinase 1 OS=Homo sapiens OX=9606 GN=GRK2 PE=1 SV=2
26.666666666666668,32,1047026.875613374,876626.7589257511,602227.7645209347,57.51788980279373,347134.426162387,3165703.97889328,RPS20,P60866,Small ribosomal subunit protein uS10 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1
4.166666666666666,5,821167.5925225936,738507.829805937,414062.1904988541,50.42359127043382,456116.07374231,1521438.70461619,PRMT8,Q9NR22,Protein arginine N-methyltransferase 8 OS=Homo sapiens OX=9606 GN=PRMT8 PE=1 SV=2
0.0,0,,,,,,,MCUR1,Q96AQ8,Mitochondrial calcium uniporter regulator 1 OS=Homo sapiens OX=9606 GN=MCUR1 PE=1 SV=1
0.0,0,,,,,,,UBA7,P41226,Ubiquitin-like modifier-activating enzyme 7 OS=Homo sapiens OX=9606 GN=UBA7 PE=1 SV=2
10.0,12,217127.36660991333,174044.9354611035,97804.69110275555,45.044847468937206,131865.712178754,457464.966511096,NOP56,O00567,Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=4
0.0,0,,,,,,,IMP3,Q9NV31,U3 small nucleolar ribonucleoprotein protein IMP3 OS=Homo sapiens OX=9606 GN=IMP3 PE=1 SV=1
25.833333333333336,31,1457218.289314821,1346758.82775966,652012.3002787323,44.743625924795815,506514.512871041,3044177.86271549,LGALS3,P17931,Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5
60.83333333333333,73,3932996.8978016376,3986138.72944641,1195902.1269586927,30.40689220037642,842221.97207407,6446663.52235963,SEC16B,Q96JE7,Protein transport protein Sec16B OS=Homo sapiens OX=9606 GN=SEC16B PE=1 SV=2
0.0,0,,,,,,,PPID,Q08752,Peptidyl-prolyl cis-trans isomerase D OS=Homo sapiens OX=9606 GN=PPID PE=1 SV=3
90.83333333333333,109,2752625.9997187937,2179164.5574978,1812662.1489729588,65.8521044689013,663416.520153416,12714940.6229299,BCAP31,P51572,B-cell receptor-associated protein 31 OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=3
99.16666666666667,119,7849211.765437176,6612997.05025217,4822819.470499934,61.44336036054593,1810742.21545375,28867471.255418,SLCO4A1,Q96BD0,Solute carrier organic anion transporter family member 4A1 OS=Homo sapiens OX=9606 GN=SLCO4A1 PE=1 SV=2
19.166666666666668,23,666156.5978363738,616111.435978531,300318.1121014517,45.0822093599106,357226.052193602,1744218.04897566,CARS1,P49589,"Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=CARS1 PE=1 SV=3"
0.0,0,,,,,,,TREX2,Q9BQ50,Three prime repair exonuclease 2 OS=Homo sapiens OX=9606 GN=TREX2 PE=1 SV=2
7.5,9,693482.521206086,636581.028452705,251308.42822351764,36.23861028053725,303838.164773177,1054019.09350798,DUSP3,P51452,Dual specificity protein phosphatase 3 OS=Homo sapiens OX=9606 GN=DUSP3 PE=1 SV=1
86.66666666666667,104,7695984.659417832,7495458.27507651,2248721.9962250018,29.219418901428888,4164860.19006317,15206162.8868732,PREX1,H0YDZ4,"Phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1 (Fragment) OS=Homo sapiens OX=9606 GN=PREX1 PE=1 SV=1"
17.5,21,589010.4867876025,559846.414278996,177998.5724678336,30.219932660047867,348565.762499626,922914.652354979,TNNI2,A0AAG2TUI5,"Troponin I, fast skeletal muscle OS=Homo sapiens OX=9606 GN=TNNI2 PE=1 SV=1"
99.16666666666667,119,7917922.543117867,5796164.50722047,7278081.02263886,91.91907325444669,1441536.72166335,62680575.1792413,ERC1,X6RLX0,ELKS/RAB6-interacting/CAST family member 1 OS=Homo sapiens OX=9606 GN=ERC1 PE=1 SV=1
20.833333333333336,25,752960.8315558211,676446.225828493,341022.25574931543,45.29083605114904,488913.644741219,1672474.69072709,CBR1,P16152,Carbonyl reductase [NADPH] 1 OS=Homo sapiens OX=9606 GN=CBR1 PE=1 SV=3
36.666666666666664,44,846413.209201946,525782.890974169,743393.9671466139,87.82872940363661,193015.10430803,2946370.735491,FAT1,Q14517,Protocadherin Fat 1 OS=Homo sapiens OX=9606 GN=FAT1 PE=1 SV=2
0.0,0,,,,,,,ATP6V1G1,O75348,V-type proton ATPase subunit G 1 OS=Homo sapiens OX=9606 GN=ATP6V1G1 PE=1 SV=3
0.0,0,,,,,,,VTA1,Q9NP79,Vacuolar protein sorting-associated protein VTA1 homolog OS=Homo sapiens OX=9606 GN=VTA1 PE=1 SV=1
100.0,120,27902701.661388084,28057544.66408915,6911246.302972948,24.769093641340007,7608989.36164832,44511708.0,CHRNB1,P11230,Acetylcholine receptor subunit beta OS=Homo sapiens OX=9606 GN=CHRNB1 PE=1 SV=3
0.0,0,,,,,,,ACSM6,Q6P461,"Acyl-coenzyme A synthetase ACSM6, mitochondrial OS=Homo sapiens OX=9606 GN=ACSM6 PE=1 SV=3"
0.0,0,,,,,,,SNX9,A0A7P0T8C7,Sorting nexin 9 OS=Homo sapiens OX=9606 GN=SNX9 PE=1 SV=1
29.166666666666668,35,684085.1446324873,578660.092362038,286608.76913656876,41.89665151851006,133272.475759902,1384028.79356907,PDS5B,Q9NTI5,Sister chromatid cohesion protein PDS5 homolog B OS=Homo sapiens OX=9606 GN=PDS5B PE=1 SV=1
0.0,0,,,,,,,CLK2,P49760,Dual specificity protein kinase CLK2 OS=Homo sapiens OX=9606 GN=CLK2 PE=1 SV=1
87.5,105,1017417.3400498661,788379.363601707,875527.717107079,86.05394095840427,56679.6583166694,5867799.13244453,ARHGAP4,P98171,Rho GTPase-activating protein 4 OS=Homo sapiens OX=9606 GN=ARHGAP4 PE=1 SV=2
47.5,57,3226635.8917019586,2966056.98594805,1750311.175721175,54.245698444702285,527831.52992396,8568131.98171832,TSNAXIP1,B4DXD0,Translin associated factor X interacting protein 1 OS=Homo sapiens OX=9606 GN=TSNAXIP1 PE=1 SV=1
100.0,120,757662768.4998039,650408482.624676,343466981.2343081,45.33243489242365,259451682.842109,2025946856.05081,D2HGDH,Q8N465,"D-2-hydroxyglutarate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=D2HGDH PE=1 SV=3"
0.0,0,,,,,,,DNAJB6,O75190,DnaJ homolog subfamily B member 6 OS=Homo sapiens OX=9606 GN=DNAJB6 PE=1 SV=2
54.166666666666664,65,3876963.0872600796,1004422.6943527,11640756.31665175,300.2545047411964,205262.884625026,85360584.307614,HARBI1,Q96MB7,Putative nuclease HARBI1 OS=Homo sapiens OX=9606 GN=HARBI1 PE=1 SV=1
75.83333333333333,91,2499130.889479334,2199785.26791474,1605940.285738451,64.25995102933688,322753.056481007,10198369.5009368,MARS1,P56192,"Methionine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=MARS1 PE=1 SV=2"
0.0,0,,,,,,,SYCE1,Q8N0S2,Synaptonemal complex central element protein 1 OS=Homo sapiens OX=9606 GN=SYCE1 PE=1 SV=2
100.0,120,6218909.254561386,4152197.06283069,6346048.5252077235,102.04439822872611,333002.087227003,46542105.7653718,DHX9,Q08211,ATP-dependent RNA helicase A OS=Homo sapiens OX=9606 GN=DHX9 PE=1 SV=4
100.0,120,134559838.6663329,146416472.6605955,52990768.470343135,39.38082045545846,1700312.76081706,237809288.365322,TGFB1I1,O43294,Transforming growth factor beta-1-induced transcript 1 protein OS=Homo sapiens OX=9606 GN=TGFB1I1 PE=1 SV=2
9.166666666666666,11,305535.096989814,287361.524531077,138419.51128828526,45.30396430787128,87258.5146972981,524436.253985571,SIGLEC1,Q9BZZ2,Sialoadhesin OS=Homo sapiens OX=9606 GN=SIGLEC1 PE=1 SV=2
0.8333333333333334,1,510270.436300117,510270.436300117,,,510270.436300117,510270.436300117,ACADVL,P49748,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1"
5.0,6,387078.6782906503,394110.808562538,105362.29142042433,27.21986441767007,254923.999610045,551400.063318765,PLCG2,P16885,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2 OS=Homo sapiens OX=9606 GN=PLCG2 PE=1 SV=4"
0.0,0,,,,,,,TCHH,Q07283,Trichohyalin OS=Homo sapiens OX=9606 GN=TCHH PE=1 SV=2
5.0,6,605961.7696378812,583781.2265871895,228234.46250669102,37.66482869754019,376279.578741615,981864.619825207,HAL,P42357,Histidine ammonia-lyase OS=Homo sapiens OX=9606 GN=HAL PE=1 SV=1
0.0,0,,,,,,,LAMA1,P25391,Laminin subunit alpha-1 OS=Homo sapiens OX=9606 GN=LAMA1 PE=1 SV=2
26.666666666666668,32,1041620.3820156719,960694.850834084,505528.0362792852,48.53284795570361,386678.724559314,2189321.49722428,NME1-NME2,Q32Q12,Nucleoside diphosphate kinase OS=Homo sapiens OX=9606 GN=NME1-NME2 PE=1 SV=1
100.0,120,1925220542.3642187,1853101561.314375,649203274.5098102,33.7209821017478,37375.8154455788,3718926800.79008,SERPINA6,P08185,Corticosteroid-binding globulin OS=Homo sapiens OX=9606 GN=SERPINA6 PE=1 SV=1
0.0,0,,,,,,,ANXA4,P09525,Annexin A4 OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=4
30.0,36,1409171.7556140304,1505452.7595773898,417743.6807109367,29.6446248689472,525601.90205052,2107262.18937209,EXOC4,Q96A65,Exocyst complex component 4 OS=Homo sapiens OX=9606 GN=EXOC4 PE=1 SV=1
6.666666666666667,8,1006125.2023846817,811156.9728987825,555543.7752463606,55.21616732486482,460059.175395143,2045928.50201574,PTPN11,A0A8I5KW48,Protein tyrosine phosphatase non-receptor type 11 OS=Homo sapiens OX=9606 GN=PTPN11 PE=1 SV=1
0.0,0,,,,,,,PRUNE1,A0A3B3ITN0,Prune exopolyphosphatase 1 OS=Homo sapiens OX=9606 GN=PRUNE1 PE=1 SV=1
0.0,0,,,,,,,PSMA1,P25786,Proteasome subunit alpha type-1 OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1
