Gene,Accession,Description,Mean_Group1,Mean_Group2,Log2FC,P_value,T_statistic,Cohens_d,FDR
PPL,O60437,Periplakin OS=Homo sapiens OX=9606 GN=PPL PE=1 SV=4,26.07539167624145,25.18471897434015,0.8906727019012983,6.217005591341948e-08,6.206111400213981,1.6024110731824495,2.6766729478399254e-06
GGCT,O75223,Gamma-glutamylcyclotransferase OS=Homo sapiens OX=9606 GN=GGCT PE=1 SV=1,20.60365924580122,20.815438279286468,-0.21177903348524652,0.34519844323006743,-0.9516999883160976,-0.2457278803556026,0.534612049379839
SLIT1,O75093,Slit homolog 1 protein OS=Homo sapiens OX=9606 GN=SLIT1 PE=1 SV=4,29.054385862696147,29.272484140750166,-0.21809827805401838,0.04801457527316148,-2.0199639542682952,-0.5215524503213591,0.14458831457494564
ITGAM,P11215,Integrin alpha-M OS=Homo sapiens OX=9606 GN=ITGAM PE=1 SV=2,21.31391998395816,21.449123350907126,-0.1352033669489643,0.5599313189116492,-0.5863262996964133,-0.15138879961117513,0.7187514835022216
SH3BP1,Q9Y3L3,SH3 domain-binding protein 1 OS=Homo sapiens OX=9606 GN=SH3BP1 PE=1 SV=3,17.18864240813993,17.852380882899208,-0.6637384747592776,0.018409284652074212,-2.425738448010866,-0.6263229740934073,0.07240985296482523
VPS13A,Q96RL7,Intermembrane lipid transfer protein VPS13A OS=Homo sapiens OX=9606 GN=VPS13A PE=1 SV=2,25.3111503173189,25.420641743871215,-0.1094914265523137,0.3703377085845171,-0.9028542486221478,-0.23311596459774594,0.5602544822176028
RSF1,Q96T23,Remodeling and spacing factor 1 OS=Homo sapiens OX=9606 GN=RSF1 PE=1 SV=2,19.52890766316335,18.48053452573516,1.0483731374281895,0.0005175377721540599,3.6771065020530003,0.9494248163121519,0.0050891214261815886
CCDC150,Q8NCX0,Coiled-coil domain-containing protein 150 OS=Homo sapiens OX=9606 GN=CCDC150 PE=1 SV=2,28.713027391010204,28.902220813964803,-0.18919342295459884,0.09117267610486997,-1.7177758866370878,-0.4435278267641414,0.2283617500551224
EPB42,P16452,Protein 4.2 OS=Homo sapiens OX=9606 GN=EPB42 PE=1 SV=3,21.002812518704655,21.082335314117643,-0.07952279541298779,0.4882568678405952,-0.6975318305523965,-0.18010194421193373,0.6641636796408211
GUCY1A2,P33402,Guanylate cyclase soluble subunit alpha-2 OS=Homo sapiens OX=9606 GN=GUCY1A2 PE=1 SV=1,21.45726605364849,21.08788219238846,0.36938386126002953,0.3302195115974007,0.9819160603680205,0.25352963661192934,0.5230035361761666
EIF3D,O15371,Eukaryotic translation initiation factor 3 subunit D OS=Homo sapiens OX=9606 GN=EIF3D PE=1 SV=1,23.034223018735783,23.03465258236208,-0.00042956362629809064,0.9972910099440392,-0.0034098876640181503,-0.0008804292090120272,0.9979174490206372
MTHFD1,P11586,"C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=MTHFD1 PE=1 SV=4",25.461199208083414,25.350525604678225,0.11067360340518917,0.49391032982984706,0.6884559003796832,0.17775854911791636,0.6672255455373771
NARS1,O43776,"Asparagine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=NARS1 PE=1 SV=1",18.281998818059318,18.082980027045018,0.19901879101429998,0.7132718500592425,0.36926915508921615,0.09534488586190785,0.8324117634757314
CBL,P22681,E3 ubiquitin-protein ligase CBL OS=Homo sapiens OX=9606 GN=CBL PE=1 SV=2,16.71368504000069,17.362069107441226,-0.648384067440535,0.0786706096846693,-1.7900220854727342,-0.4621817150919579,0.2054463626683249
PTPN1,P18031,Tyrosine-protein phosphatase non-receptor type 1 OS=Homo sapiens OX=9606 GN=PTPN1 PE=1 SV=1,17.28590803637725,17.62347182025506,-0.3375637838778083,0.5948586142803356,-0.5347620998592945,-0.13807498046253033,0.743806728845035
TESK1,Q15569,Dual specificity testis-specific protein kinase 1 OS=Homo sapiens OX=9606 GN=TESK1 PE=1 SV=2,21.32685912159055,20.812225608240944,0.514633513349608,0.1992501006641603,1.2985140448104104,0.33527488469114336,0.3819559691432098
RPS3A,P61247,Small ribosomal subunit protein eS1 OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2,17.580112273865463,17.56544650362639,0.014665770239073339,0.9770308677338557,0.02891598258447979,0.007466074599260929,0.9900828068066363
USP8,H0YNL5,Ubiquitin specific peptidase 8 (Fragment) OS=Homo sapiens OX=9606 GN=USP8 PE=1 SV=1,21.372968935130157,21.499283669412613,-0.126314734282456,0.5185880948259847,-0.6494862322564945,-0.16769662407469368,0.6850006924193976
EIF3H,O15372,Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens OX=9606 GN=EIF3H PE=1 SV=1,21.515262128712042,21.136031180929354,0.3792309477826876,0.059056293853583165,1.9256413654956666,0.4971984626221884,0.16889887990800356
DSC3,Q14574,Desmocollin-3 OS=Homo sapiens OX=9606 GN=DSC3 PE=1 SV=3,21.382372151737876,21.30029038265487,0.08208176908300402,0.6188088356413124,0.500225818862204,0.1291577510530856,0.760702036574141
TGM1,P22735,Protein-glutamine gamma-glutamyltransferase K OS=Homo sapiens OX=9606 GN=TGM1 PE=1 SV=4,25.473055678583297,25.14193229787476,0.33112338070853653,0.0001579478236824815,4.042285186349341,1.0437135471567962,0.0019804509300435248
ADAMTSL4,Q6UY14,ADAMTS-like protein 4 OS=Homo sapiens OX=9606 GN=ADAMTSL4 PE=1 SV=2,20.537725454738556,20.943567127810887,-0.4058416730723309,0.07331326622899727,-1.8239469101575472,-0.4709410671604437,0.19807536506700968
RARS1,P54136,"Arginine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=RARS1 PE=1 SV=2",15.574562043333316,18.227981251638425,-2.6534192083051096,2.60974868764593e-08,-6.432801772193826,-1.6609422755440162,1.1878084741199904e-06
LIPC,E7EUK6,Hepatic triacylglycerol lipase OS=Homo sapiens OX=9606 GN=LIPC PE=1 SV=1,23.0115239625057,22.405013846949974,0.6065101155557251,0.010308005803296447,2.651789240842626,0.6846890378290331,0.04771665638187559
LCP1,P13796,Plastin-2 OS=Homo sapiens OX=9606 GN=LCP1 PE=1 SV=6,22.120483201854547,22.139098253146326,-0.01861505129177843,0.9750392052218168,-0.031424105002195876,-0.008113669022865188,0.9890073930113447
EIF4B,P23588,Eukaryotic translation initiation factor 4B OS=Homo sapiens OX=9606 GN=EIF4B PE=1 SV=2,23.63036327666775,23.912796179661886,-0.2824329029941346,0.12476379154416634,-1.557619430059612,-0.4021756074899977,0.2791414605756418
NEK7,Q8TDX7,Serine/threonine-protein kinase Nek7 OS=Homo sapiens OX=9606 GN=NEK7 PE=1 SV=1,17.132757526526543,17.15566463153791,-0.022907105011366724,0.9577151869705478,-0.05325065632284058,-0.013749260340865082,0.9779745466949248
TNNT3,P45378,"Troponin T, fast skeletal muscle OS=Homo sapiens OX=9606 GN=TNNT3 PE=1 SV=3",24.43466375129245,24.563888465136984,-0.1292247138445326,0.5029487363628755,-0.6740633930017108,-0.1740424196922461,0.6723678238685492
SNRPC,A0A0A0MRR7,U1 small nuclear ribonucleoprotein C OS=Homo sapiens OX=9606 GN=SNRPC PE=1 SV=1,19.79590251193989,20.054993232124996,-0.2590907201851067,0.1357875963819881,-1.512694089655906,-0.3905759344762476,0.29510182951774494
GPX3,P22352,Glutathione peroxidase 3 OS=Homo sapiens OX=9606 GN=GPX3 PE=1 SV=2,17.951240431422555,17.1766079701613,0.7746324612612554,0.05271961038375774,1.9777095168663628,0.5106424014972892,0.15552285063208535
VAPA,Q9P0L0,Vesicle-associated membrane protein-associated protein A OS=Homo sapiens OX=9606 GN=VAPA PE=1 SV=3,20.637956179615095,20.580301660320668,0.05765451929442733,0.7125998059763271,0.37017590749280144,0.09557900832578914,0.8323524785796561
IDE,P14735,Insulin-degrading enzyme OS=Homo sapiens OX=9606 GN=IDE PE=1 SV=4,22.011482064977496,21.88693954204359,0.12454252293390766,0.25715307471328597,1.1444136239477212,0.29548632711482675,0.45264624090415967
NUCKS1,Q9H1E3,Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1 OS=Homo sapiens OX=9606 GN=NUCKS1 PE=1 SV=1,16.074228396990726,21.170734451283803,-5.0965060542930765,1.4563328524076044e-36,-29.43237537113084,-7.599406643447671,2.3199382338853136e-33
GNL3,Q9BVP2,Guanine nucleotide-binding protein-like 3 OS=Homo sapiens OX=9606 GN=GNL3 PE=1 SV=2,19.46725678540362,18.929816386446706,0.5374403989569139,0.14768201970835146,1.4673529715072078,0.37886890811035884,0.31159928131841574
FEN1,P39748,Flap endonuclease 1 OS=Homo sapiens OX=9606 GN=FEN1 PE=1 SV=1,20.318536226001946,20.662218964831602,-0.3436827388296564,0.14254511631359487,-1.4865679324091048,-0.38383018968176374,0.30357536134700086
CKM,P06732,Creatine kinase M-type OS=Homo sapiens OX=9606 GN=CKM PE=1 SV=2,26.251685691827635,26.52294609822964,-0.27126040640200344,0.015297319318256963,-2.499276814202345,-0.6453104985978674,0.0628057465824313
GSTO1,P78417,Glutathione S-transferase omega-1 OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=2,24.528133923608227,24.574190456241567,-0.0460565326333402,0.7791667624997071,-0.2817123981444817,-0.07273782842891538,0.8742073336071812
EIF4A1,P60842,Eukaryotic initiation factor 4A-I OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1,18.799254182232055,18.792413625342043,0.00684055689001184,0.986403547216484,0.017115082283644396,0.00441909524356829,0.9932622318052207
RGS6,P49758,Regulator of G-protein signaling 6 OS=Homo sapiens OX=9606 GN=RGS6 PE=1 SV=5,18.56712421658972,15.638471003010341,2.928653213579377,0.0005818137534773543,3.640113208154417,0.9398731888994473,0.005549876103529494
UGT1A4,P22310,UDP-glucuronosyltransferase 1A4 OS=Homo sapiens OX=9606 GN=UGT1A4 PE=1 SV=1,24.09930534569256,24.123494730277457,-0.024189384584897056,0.8433841026870089,-0.19845368881472253,-0.05124052211818997,0.9150390271496083
NEBL,O76041,Nebulette OS=Homo sapiens OX=9606 GN=NEBL PE=1 SV=1,19.52890766316335,18.48053452573516,1.0483731374281895,0.0005175377721540599,3.6771065020530003,0.9494248163121519,0.0050891214261815886
HMGA1,P17096,High mobility group protein HMG-I/HMG-Y OS=Homo sapiens OX=9606 GN=HMGA1 PE=1 SV=3,23.79469107805113,23.84351251289815,-0.04882143484702084,0.770507627780318,-0.2930792525508294,-0.07567273761655198,0.8692766650524408
DEK,P35659,Protein DEK OS=Homo sapiens OX=9606 GN=DEK PE=1 SV=1,27.52716622267217,27.737126675366465,-0.2099604526942933,0.08595307528611387,-1.746872516923759,-0.45104054439954344,0.21907719828924704
DAB2,P98082,Disabled homolog 2 OS=Homo sapiens OX=9606 GN=DAB2 PE=1 SV=3,23.82707948654651,23.957553675447816,-0.13047418890130658,0.3452466555982131,-0.9516041381775864,-0.24570313195625684,0.534612049379839
RPL6,Q02878,Large ribosomal subunit protein eL6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3,18.258878209430453,18.1361546732899,0.1227235361405512,0.7481969207099732,0.3225486833560237,0.08328171193193395,0.8550055198644099
AMPD3,Q01432,AMP deaminase 3 OS=Homo sapiens OX=9606 GN=AMPD3 PE=1 SV=1,19.85568917749131,18.6914646332805,1.1642245442108106,0.0020264345976365736,3.2323609721225535,0.8345920142640978,0.014411206759085098
IFI6,P09912,Interferon alpha-inducible protein 6 OS=Homo sapiens OX=9606 GN=IFI6 PE=1 SV=2,26.11616491454341,25.885974292339945,0.23019062220346598,0.03565623676617474,2.1509785702341486,0.5553802787043932,0.1180390214976543
FAM98A,Q8NCA5,Protein FAM98A OS=Homo sapiens OX=9606 GN=FAM98A PE=1 SV=2,25.73036706691733,24.918522116290593,0.8118449506267389,0.0005538296728602348,3.6557132866248,0.9439011118404687,0.005379577249185085
IGHV2-70D,A0A0C4DH43,Immunoglobulin heavy variable 2-70D OS=Homo sapiens OX=9606 GN=IGHV2-70D PE=1 SV=1,28.18157522585193,28.20014816525283,-0.01857293940090088,0.8453951719296933,-0.19587176868543504,-0.05057387320739209,0.9150390271496083
RTRAF,Q9Y224,"RNA transcription, translation and transport factor protein OS=Homo sapiens OX=9606 GN=RTRAF PE=1 SV=1",21.4794552662755,21.418118373208568,0.06133689306693313,0.6875164042719639,0.40424907077794664,0.10437666125618739,0.8124730207753995
SIGLEC16,A6NMB1,Sialic acid-binding Ig-like lectin 16 OS=Homo sapiens OX=9606 GN=SIGLEC16 PE=2 SV=3,26.626968543665253,26.62514928206027,0.0018192616049823584,0.9924487070574896,0.009505167525899444,0.0024542237020480067,0.9962008760822816
PSMD2,Q13200,26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PSMD2 PE=1 SV=3,23.128722388065714,23.28447495722242,-0.1557525691567072,0.20052539583924325,-1.2947845885919642,-0.3343119432361799,0.383017932340425
SPP2,Q13103,Secreted phosphoprotein 24 OS=Homo sapiens OX=9606 GN=SPP2 PE=1 SV=1,17.17483761820092,18.57213558051135,-1.3972979623104287,2.645480383564385e-11,-8.217779171806205,-2.1218214583477075,2.3412501394544808e-09
LUM,P51884,Lumican OS=Homo sapiens OX=9606 GN=LUM PE=1 SV=2,17.405968492873175,17.239094080452066,0.1668744124211088,0.5814486579790779,0.5543823421566358,0.14314090524027417,0.7337792316146474
VCP,P55072,Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4,23.923147716803726,23.94141507390443,-0.018267357100704373,0.9367343661759457,-0.07972001889458566,-0.020583620369204726,0.9696022386733474
CYB5R1,Q9UHQ9,NADH-cytochrome b5 reductase 1 OS=Homo sapiens OX=9606 GN=CYB5R1 PE=1 SV=1,23.443320695719205,23.402974413750453,0.040346281968751896,0.7766734274972806,0.2849815471380068,0.07358191906946161,0.8733511532866813
SLC16A3,O15427,Monocarboxylate transporter 4 OS=Homo sapiens OX=9606 GN=SLC16A3 PE=1 SV=1,20.62128265007711,20.803094926497767,-0.18181227642065778,0.5000034502618893,-0.6787377794340049,-0.17524934107931361,0.6710240069647765
CAST,P20810,Calpastatin OS=Homo sapiens OX=9606 GN=CAST PE=1 SV=4,13.690986301276547,15.346795041713696,-1.6558087404371484,0.0005613255493274817,-3.651462052569447,-0.9428034479273213,0.005386696386016135
PROSER2,Q86WR7,Proline and serine-rich protein 2 OS=Homo sapiens OX=9606 GN=PROSER2 PE=1 SV=2,21.86288085375086,21.290181602606506,0.5726992511443534,0.0017451214164397992,3.2826338937516244,0.8475724268130698,0.01287027044624352
MTHFD1,A0A8V8TKS0,"C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=MTHFD1 PE=1 SV=1",27.72621440547112,27.908067693363076,-0.18185328789195765,0.11154446796548476,-1.6158934053956375,-0.417221883222913,0.26071450735068596
FAM83H,A0A494C1T9,Family with sequence similarity 83 member H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=1,30.871224328832525,30.930056504612775,-0.058832175780249685,0.507887592334292,-0.6662582245410591,-0.17202713386141624,0.6747830980721662
CLTC,Q00610,Clathrin heavy chain 1 OS=Homo sapiens OX=9606 GN=CLTC PE=1 SV=5,22.147867426591585,22.406478207508712,-0.2586107809171274,0.40269002304485824,-0.8430028017651249,-0.2176623874695014,0.5874406654857685
GIMAP4,G5E9W9,"GTPase, IMAP family member 4 OS=Homo sapiens OX=9606 GN=GIMAP4 PE=1 SV=1",20.519533281006066,21.10010512034607,-0.5805718393400028,0.037764209816761644,-2.1260834190577578,-0.5489523783105613,0.12227314276036849
CCDC138,Q96M89,Coiled-coil domain-containing protein 138 OS=Homo sapiens OX=9606 GN=CCDC138 PE=1 SV=1,19.94100814040058,19.92974394063541,0.01126419976516857,0.9748679942474993,0.03163972201555594,0.008169341096325356,0.9890073930113447
CCT2,F5GWF6,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=2,24.475621946656855,24.389884307946193,0.0857376387106612,0.6309191286997924,0.4829926753198655,0.12470817252360035,0.7689779433961509
BCL2L2-PABPN1,A0A7I2V383,BCL2L2-PABPN1 readthrough OS=Homo sapiens OX=9606 GN=BCL2L2-PABPN1 PE=1 SV=1,17.257553810916303,17.834210797749385,-0.5766569868330826,0.47705420995705516,-0.7156901015115071,-0.1847903896133042,0.6562585116248608
KHSRP,M0R0C6,KH-type splicing regulatory protein OS=Homo sapiens OX=9606 GN=KHSRP PE=1 SV=2,18.803118614535492,19.705333552312627,-0.9022149377771349,0.014323581018172934,-2.525076516602747,-0.6519719531134583,0.06036366286230022
PYGB,P11216,"Glycogen phosphorylase, brain form OS=Homo sapiens OX=9606 GN=PYGB PE=1 SV=5",24.978239254218575,24.81334848157533,0.16489077264324692,0.047532789133841714,2.0244895379824874,0.5227209510118214,0.14429945038922776
RIPOR2,A0A2R8YF77,Rho family-interacting cell polarization regulator 2 OS=Homo sapiens OX=9606 GN=RIPOR2 PE=1 SV=1,16.650476496165854,18.74985560400936,-2.099379107843504,0.01691670414484771,-2.459484753393143,-0.63503623267618,0.06751198852541536
LCN2,X6R8F3,Lipocalin 2 OS=Homo sapiens OX=9606 GN=LCN2 PE=1 SV=1,16.694915754048267,16.392935280789494,0.301980473258773,0.45050666901337955,0.7597070313975733,0.19615551203996512,0.6311848053986927
CD248,Q9HCU0,Endosialin OS=Homo sapiens OX=9606 GN=CD248 PE=1 SV=1,17.175458492755123,17.686827158735127,-0.5113686659800045,0.19416568751119742,-1.3135633942187674,-0.3391606099997983,0.3744623973430236
RPS4X,P62701,"Small ribosomal subunit protein eS4, X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2",23.17902493983998,23.10136717557373,0.07765776426624882,0.5029910243569515,0.6739963872100804,0.17402511887124048,0.6723678238685492
FANCE,Q9HB96,Fanconi anemia group E protein OS=Homo sapiens OX=9606 GN=FANCE PE=1 SV=1,26.960805244196308,26.832799582074085,0.12800566212222364,0.7488940458709948,0.3216236929058305,0.08304288042466733,0.8551886846397811
RPL23A,P62750,Large ribosomal subunit protein uL23 OS=Homo sapiens OX=9606 GN=RPL23A PE=1 SV=1,16.85753857188617,16.718567957141474,0.13897061474469652,0.6857525418150971,0.4066626331362785,0.10499984037744418,0.810990199785783
F9,P00740,Coagulation factor IX OS=Homo sapiens OX=9606 GN=F9 PE=1 SV=2,21.230585555313375,20.566638154660822,0.6639474006525532,0.2961466511296723,1.0542365196488968,0.27220269890425636,0.48937926893108713
RNH1,P13489,Ribonuclease inhibitor OS=Homo sapiens OX=9606 GN=RNH1 PE=1 SV=2,18.387517508623336,18.330984428541914,0.05653308008142233,0.8387251362854404,0.20444032465369993,0.052786264845134497,0.9120120137372187
ACTR3,P61158,Actin-related protein 3 OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=3,24.30677186842404,24.632906652498114,-0.3261347840740747,0.4672508068893727,-0.7317777380616255,-0.1889441995092006,0.6455598745661498
PYGL,E9PK47,"Alpha-1,4 glucan phosphorylase OS=Homo sapiens OX=9606 GN=PYGL PE=1 SV=1",23.96508082223555,23.57818686310022,0.3868939591353282,0.41685914605127994,0.8177281125604382,0.21113649077814672,0.5992238844228949
PLEC,Q15149,Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3,23.8526664440983,23.822791413213118,0.02987503088518295,0.8037595996113809,0.24962467268280797,0.06445281334019952,0.8873104935418779
UMOD,X6RBG4,Uromodulin OS=Homo sapiens OX=9606 GN=UMOD PE=1 SV=1,22.12525273613031,21.050440323140702,1.0748124129896084,1.515899260156952e-06,5.357870173259937,1.3833961301451456,3.4997500310580065e-05
IGLV2-14,P01704,Immunoglobulin lambda variable 2-14 OS=Homo sapiens OX=9606 GN=IGLV2-14 PE=1 SV=2,24.650652547740467,24.509457031880306,0.14119551586016144,0.4860204927499876,0.7011380715047935,0.18103307162200336,0.6641636796408211
ERN1,A0A7P0TAB0,non-specific serine/threonine protein kinase OS=Homo sapiens OX=9606 GN=ERN1 PE=1 SV=1,22.990383458389047,22.257144640324764,0.733238818064283,8.840719315978665e-05,4.215206641923376,1.0883616749994751,0.0012246318148133924
MYO1G,B0I1T2,Unconventional myosin-Ig OS=Homo sapiens OX=9606 GN=MYO1G PE=1 SV=2,17.132516449368158,17.035729526752526,0.09678692261563171,0.7794398145068321,0.28135457098168243,0.07264543785275923,0.8742073336071812
DOCK5,Q9H7D0,Dedicator of cytokinesis protein 5 OS=Homo sapiens OX=9606 GN=DOCK5 PE=1 SV=3,20.528248960765154,20.62163343453015,-0.09338447376499559,0.43915123906310694,-0.7789920717647291,-0.20113488805149393,0.6212859003796886
PDGFB,P01127,Platelet-derived growth factor subunit B OS=Homo sapiens OX=9606 GN=PDGFB PE=1 SV=1,22.84284586416112,22.729709181060894,0.11313668310022607,0.3729912507379025,0.8978241686626179,0.23181720353685586,0.5624456139143534
SIPA1L2,A0A6Q8PFQ0,Signal induced proliferation associated 1 like 2 OS=Homo sapiens OX=9606 GN=SIPA1L2 PE=1 SV=1,24.551634447029933,22.387622658372443,2.16401178865749,6.091147694343579e-19,13.075891426628731,3.376180648809961,1.3861711824413318e-16
RPLP0,P05388,Large ribosomal subunit protein uL10 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1,18.12150295561728,18.239155430968744,-0.11765247535146273,0.7384991349187225,-0.3354458378033724,-0.08661174289113704,0.8487944602637266
ATP5F1A,P25705,"ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1",23.435627173949396,22.88418262540355,0.5514445485458452,0.1759791197112885,1.3699614469866137,0.35372252460835796,0.3517374375157874
